; layer 525
154.515 , 109.978
157.386 , 110.043
159.800 , 110.077
159.800 , 140.759
156.503 , 140.778
154.512 , 140.854
154.129 , 141.856
153.557 , 143.231
152.831 , 144.977
152.402 , 145.937
150.847 , 148.816
150.036 , 150.231
147.381 , 154.093
144.456 , 157.519
141.284 , 160.647
137.886 , 163.359
134.286 , 165.752
130.511 , 167.806
126.589 , 169.506
122.548 , 170.826
118.416 , 171.757
114.223 , 172.319
110.000 , 172.507
105.777 , 172.319
101.584 , 171.757
97.451 , 170.825
95.803 , 170.297
93.411 , 169.507
89.489 , 167.806
85.714 , 165.752
82.114 , 163.359
78.716 , 160.647
75.544 , 157.519
72.619 , 154.093
69.964 , 150.231
69.153 , 148.816
67.598 , 145.937
67.169 , 144.977
66.443 , 143.231
65.871 , 141.856
65.486 , 140.849
63.844 , 140.843
60.200 , 140.762
60.200 , 110.076
65.485 , 109.978
66.476 , 107.496
67.599 , 104.896
68.036 , 104.058
69.800 , 100.892
69.800 , 118.332
70.157 , 118.371
70.462 , 116.989
71.118 , 114.411
71.917 , 111.784
72.885 , 109.436
73.937 , 107.111
74.420 , 106.228
76.240 , 103.150
76.891 , 102.232
78.808 , 99.692
81.224 , 97.015
81.621 , 96.596
84.661 , 93.923
87.899 , 91.562
91.309 , 89.545
94.867 , 87.930
98.545 , 86.661
102.313 , 85.747
106.141 , 85.196
109.532 , 85.045
110.000 , 84.999
110.468 , 85.045
113.859 , 85.196
117.687 , 85.747
121.455 , 86.661
125.133 , 87.930
128.691 , 89.545
132.101 , 91.562
135.339 , 93.923
138.379 , 96.596
138.776 , 97.015
141.192 , 99.692
143.109 , 102.232
143.760 , 103.150
145.580 , 106.228
146.063 , 107.111
147.115 , 109.436
148.083 , 111.784
148.882 , 114.410
149.108 , 115.335
149.401 , 116.430
149.845 , 118.371
150.200 , 118.331
150.200 , 100.892
151.964 , 104.058
152.401 , 104.896
153.524 , 107.496
