; layer 15
90.082 , 126.113
90.169 , 125.772
90.289 , 125.464
90.447 , 125.198
90.637 , 124.986
90.855 , 124.830
91.092 , 124.731
91.342 , 124.688
91.597 , 124.699
91.843 , 124.764
92.065 , 124.883
92.278 , 125.073
92.500 , 125.240
92.649 , 125.436
92.752 , 125.673
92.806 , 125.936
92.810 , 126.229
92.775 , 126.443
92.716 , 126.605
92.629 , 126.763
92.448 , 126.991
92.232 , 127.193
91.992 , 127.370
91.256 , 127.833
91.065 , 127.898
90.743 , 127.922
90.656 , 127.907
90.441 , 127.865
90.178 , 127.732
90.047 , 127.591
89.941 , 127.364
89.903 , 127.016
89.920 , 126.831
89.940 , 126.710
90.035 , 126.378
