; layer 15
105.860 , 148.843
105.120 , 148.637
104.379 , 148.395
103.645 , 148.114
102.930 , 147.789
102.247 , 147.415
101.608 , 146.991
101.025 , 146.511
100.509 , 145.973
100.050 , 145.340
99.718 , 144.708
99.453 , 144.000
99.269 , 143.252
99.165 , 142.476
99.141 , 141.691
99.194 , 140.913
99.324 , 140.158
99.528 , 139.441
99.802 , 138.785
100.190 , 138.131
100.677 , 137.546
101.236 , 137.037
101.851 , 136.586
102.507 , 136.175
103.892 , 135.378
104.543 , 134.949
104.876 , 134.675
105.159 , 134.383
105.416 , 134.040
105.610 , 133.683
105.755 , 133.274
105.823 , 132.863
105.809 , 132.412
105.702 , 131.988
105.504 , 131.606
105.222 , 131.285
104.876 , 131.044
104.475 , 130.877
104.071 , 130.787
103.635 , 130.753
102.823 , 130.826
102.041 , 131.039
101.284 , 131.368
100.601 , 131.772
99.948 , 132.239
99.348 , 132.713
97.549 , 134.209
96.912 , 134.704
96.264 , 135.165
95.607 , 135.583
94.933 , 135.958
94.240 , 136.281
93.521 , 136.543
92.779 , 136.719
92.389 , 136.763
92.012 , 136.768
91.654 , 136.729
91.318 , 136.646
90.995 , 136.512
90.692 , 136.327
90.411 , 136.100
90.149 , 135.831
89.694 , 135.219
89.334 , 134.578
89.018 , 133.872
88.743 , 133.126
88.510 , 132.379
88.316 , 131.662
88.134 , 130.867
87.999 , 130.113
87.906 , 129.354
87.861 , 128.597
87.868 , 127.835
87.929 , 127.061
88.047 , 126.276
88.214 , 125.523
88.432 , 124.783
88.707 , 124.068
89.051 , 123.388
89.484 , 122.767
89.749 , 122.486
90.032 , 122.257
90.333 , 122.086
90.650 , 121.978
90.982 , 121.933
91.335 , 121.944
92.082 , 122.102
92.795 , 122.365
93.490 , 122.684
95.612 , 123.766
96.342 , 124.094
97.089 , 124.378
97.854 , 124.607
98.639 , 124.772
99.428 , 124.860
100.223 , 124.868
101.030 , 124.793
101.829 , 124.637
102.607 , 124.411
103.349 , 124.116
104.068 , 123.708
104.430 , 123.378
104.556 , 123.185
104.623 , 122.976
104.608 , 122.747
104.499 , 122.535
104.314 , 122.358
104.067 , 122.210
103.718 , 122.059
103.299 , 121.917
100.258 , 121.085
99.502 , 120.844
98.764 , 120.569
98.068 , 120.256
97.425 , 119.893
96.804 , 119.435
96.265 , 118.905
95.826 , 118.322
95.487 , 117.690
95.247 , 117.014
95.108 , 116.297
95.069 , 115.546
95.134 , 114.763
95.287 , 114.019
95.546 , 113.217
95.840 , 112.532
96.200 , 111.843
96.606 , 111.182
97.049 , 110.551
97.509 , 109.968
98.009 , 109.399
98.546 , 108.846
99.116 , 108.315
99.719 , 107.808
100.350 , 107.329
101.008 , 106.882
101.682 , 106.473
102.370 , 106.104
103.076 , 105.771
103.789 , 105.477
104.510 , 105.222
105.253 , 105.003
106.007 , 104.827
106.769 , 104.701
107.536 , 104.632
108.301 , 104.632
109.091 , 104.725
109.786 , 104.921
110.122 , 105.072
110.427 , 105.256
110.719 , 105.483
110.974 , 105.738
111.404 , 106.331
111.719 , 106.987
111.952 , 107.709
112.113 , 108.472
112.217 , 109.255
112.276 , 110.035
112.305 , 110.819
112.311 , 111.605
112.252 , 114.771
112.277 , 115.531
112.350 , 116.334
112.481 , 117.139
112.682 , 117.927
112.833 , 118.326
113.006 , 118.637
113.213 , 118.848
113.494 , 118.914
113.750 , 118.770
113.947 , 118.518
114.121 , 118.201
114.307 , 117.792
114.593 , 117.079
115.703 , 114.131
116.303 , 112.669
116.630 , 111.954
116.976 , 111.258
117.353 , 110.581
117.765 , 109.928
118.223 , 109.313
118.758 , 108.733
119.329 , 108.271
119.648 , 108.081
119.979 , 107.934
120.318 , 107.833
120.668 , 107.775
121.026 , 107.759
121.389 , 107.781
122.169 , 107.938
122.869 , 108.187
123.557 , 108.516
124.199 , 108.890
124.838 , 109.321
125.470 , 109.800
126.079 , 110.311
126.655 , 110.836
127.209 , 111.381
127.743 , 111.944
128.266 , 112.538
128.760 , 113.142
129.221 , 113.751
129.663 , 114.385
130.081 , 115.040
130.470 , 115.711
130.827 , 116.400
131.162 , 117.135
131.445 , 117.862
131.677 , 118.578
131.862 , 119.304
132.003 , 120.081
132.084 , 120.838
132.109 , 121.596
132.073 , 122.366
131.973 , 123.128
131.801 , 123.873
131.542 , 124.591
131.367 , 124.943
131.176 , 125.242
130.953 , 125.501
130.710 , 125.704
130.413 , 125.867
130.075 , 125.972
129.735 , 126.018
129.353 , 126.018
128.566 , 125.907
127.831 , 125.720
125.573 , 125.002
124.802 , 124.769
124.022 , 124.564
123.245 , 124.404
122.441 , 124.304
121.638 , 124.291
120.838 , 124.373
120.056 , 124.559
119.295 , 124.882
118.909 , 125.142
118.624 , 125.433
118.496 , 125.647
118.424 , 125.873
118.417 , 126.107
118.476 , 126.341
118.689 , 126.696
119.022 , 127.033
119.678 , 127.503
120.354 , 127.885
121.074 , 128.240
121.817 , 128.577
122.544 , 128.885
123.280 , 129.166
124.000 , 129.402
124.747 , 129.601
125.527 , 129.755
126.345 , 129.856
127.187 , 129.896
128.761 , 129.879
129.532 , 129.896
130.291 , 129.984
130.663 , 130.077
131.002 , 130.209
131.300 , 130.384
131.556 , 130.610
131.757 , 130.875
131.919 , 131.203
132.020 , 131.525
132.089 , 131.896
132.138 , 132.654
132.104 , 133.441
132.011 , 134.214
131.876 , 134.975
131.709 , 135.713
131.506 , 136.463
131.270 , 137.215
131.004 , 137.963
130.704 , 138.708
130.381 , 139.425
130.035 , 140.105
129.662 , 140.752
129.221 , 141.417
128.742 , 142.039
128.249 , 142.590
127.704 , 143.114
127.106 , 143.600
126.470 , 144.031
125.799 , 144.404
125.067 , 144.726
124.374 , 144.958
123.616 , 145.131
122.916 , 145.196
122.529 , 145.180
122.159 , 145.123
121.820 , 145.029
121.493 , 144.895
121.175 , 144.720
120.865 , 144.505
120.292 , 143.985
119.795 , 143.401
119.358 , 142.771
118.985 , 142.126
118.652 , 141.433
118.370 , 140.705
118.146 , 139.953
117.990 , 139.189
117.900 , 138.420
117.861 , 137.651
117.842 , 135.291
117.773 , 134.466
117.588 , 133.690
117.417 , 133.296
117.208 , 132.946
116.939 , 132.611
116.633 , 132.323
116.295 , 132.081
115.933 , 131.884
115.534 , 131.724
115.117 , 131.607
114.336 , 131.510
113.891 , 131.538
113.477 , 131.643
113.094 , 131.849
112.789 , 132.167
112.603 , 132.562
112.527 , 133.041
112.539 , 133.427
112.597 , 133.846
112.770 , 134.592
113.007 , 135.385
114.000 , 138.372
114.213 , 139.113
114.398 , 139.878
114.542 , 140.636
114.648 , 141.422
114.705 , 142.223
114.709 , 143.001
114.659 , 143.755
114.554 , 144.486
114.390 , 145.210
114.154 , 145.947
113.849 , 146.653
113.456 , 147.332
112.992 , 147.931
112.457 , 148.437
111.853 , 148.837
111.175 , 149.123
110.434 , 149.297
109.685 , 149.368
108.925 , 149.362
108.160 , 149.295
107.417 , 149.184
106.639 , 149.030
