; feature outer perimeter layer 148
112.230 , 109.428
112.969 , 109.578
113.546 , 109.741
114.189 , 109.981
115.570 , 110.589
115.722 , 110.644
115.900 , 110.742
116.095 , 110.817
116.311 , 110.947
116.568 , 111.069
116.929 , 111.281
117.216 , 111.472
117.845 , 111.957
118.104 , 112.197
118.328 , 112.379
118.406 , 112.478
118.764 , 112.807
119.078 , 113.145
119.156 , 113.207
119.456 , 113.511
120.136 , 114.255
120.321 , 114.481
120.390 , 114.596
120.711 , 114.990
120.822 , 115.169
121.132 , 115.584
121.222 , 115.736
121.643 , 116.338
121.723 , 116.482
121.828 , 116.617
122.763 , 118.053
123.902 , 119.635
125.033 , 121.113
125.194 , 121.354
125.547 , 121.685
125.708 , 121.815
125.727 , 121.838
125.748 , 121.880
125.733 , 122.176
126.114 , 123.102
126.212 , 123.456
126.258 , 123.549
126.285 , 123.670
126.348 , 123.841
126.442 , 124.205
126.485 , 124.312
126.715 , 125.112
126.807 , 125.495
126.816 , 125.602
126.959 , 126.273
126.957 , 126.437
126.992 , 126.579
127.050 , 127.184
127.075 , 127.833
127.069 , 128.562
127.007 , 129.587
126.985 , 129.675
126.958 , 129.997
126.855 , 130.696
126.729 , 131.268
126.447 , 132.424
126.399 , 132.560
126.313 , 132.905
126.186 , 133.254
126.094 , 133.601
125.733 , 134.624
125.310 , 135.708
124.777 , 136.814
124.285 , 137.693
124.177 , 137.835
123.930 , 138.234
123.554 , 138.758
122.398 , 140.162
121.515 , 141.378
121.426 , 141.477
121.353 , 141.601
120.994 , 142.095
120.441 , 142.826
120.318 , 142.953
120.197 , 143.121
119.517 , 143.941
118.777 , 144.745
118.352 , 145.174
118.036 , 145.467
117.340 , 146.083
117.221 , 146.165
116.781 , 146.547
116.548 , 146.720
115.889 , 147.267
114.932 , 147.946
114.597 , 148.100
114.080 , 148.208
113.923 , 148.284
113.781 , 148.420
113.582 , 148.862
113.534 , 148.921
113.514 , 148.935
112.987 , 149.078
112.438 , 149.284
112.336 , 149.352
112.149 , 149.430
111.828 , 149.616
111.700 , 149.708
111.643 , 149.732
111.617 , 149.736
111.329 , 149.655
111.148 , 149.653
110.716 , 149.835
110.507 , 149.897
110.431 , 149.938
110.144 , 150.010
109.788 , 150.053
109.410 , 150.129
108.865 , 150.194
108.642 , 150.239
108.335 , 150.258
107.993 , 150.309
107.048 , 150.401
106.316 , 150.426
105.958 , 150.463
105.529 , 150.459
105.178 , 150.495
104.295 , 150.519
103.681 , 150.557
102.467 , 150.670
101.654 , 150.709
101.208 , 150.749
100.400 , 150.779
100.247 , 150.798
99.826 , 150.807
99.704 , 150.790
99.358 , 150.810
99.052 , 150.782
98.855 , 150.791
98.248 , 150.756
97.202 , 150.647
96.741 , 150.572
96.576 , 150.561
95.295 , 150.319
94.967 , 150.242
94.527 , 150.113
93.969 , 149.939
93.525 , 149.781
93.149 , 149.610
92.978 , 149.554
92.440 , 149.306
91.379 , 148.734
91.065 , 148.523
90.928 , 148.447
90.890 , 148.407
90.561 , 148.212
89.928 , 147.746
89.744 , 147.639
89.358 , 147.333
89.175 , 147.223
88.979 , 147.068
88.795 , 146.958
88.656 , 146.833
88.495 , 146.742
88.065 , 146.421
87.656 , 146.148
87.544 , 146.067
87.478 , 145.996
87.277 , 145.862
86.976 , 145.627
86.718 , 145.406
86.315 , 145.108
86.066 , 144.870
85.783 , 144.647
85.591 , 144.460
85.081 , 144.046
84.846 , 143.822
84.689 , 143.697
84.048 , 143.053
83.784 , 142.766
83.719 , 142.659
83.574 , 142.267
83.499 , 142.135
83.355 , 142.035
83.015 , 141.893
82.957 , 141.851
82.915 , 141.804
82.898 , 141.774
82.880 , 141.707
82.781 , 140.933
82.633 , 140.242
82.569 , 139.806
82.529 , 139.355
82.507 , 138.754
82.519 , 138.136
82.502 , 137.937
82.515 , 137.682
82.514 , 136.684
82.543 , 136.288
82.531 , 136.052
82.542 , 135.915
82.520 , 135.124
82.472 , 134.681
82.411 , 134.280
82.373 , 134.155
82.355 , 133.971
82.180 , 133.056
